Player,MP,FG,FGA,3P,3PA,FT,FTA,TRB,AST,STL,BLK,TOV,PTS,Pos,height in inches,weight,3Pper min,FTper min,TRBper min,ASTper min,STLper min,BLKper min,TOVper min,PTSper min,3P per min,FT per min,TRB per min,AST per min,STL per min,BLK per min,TOV per min,PTS per min,FG%,3P%,FT%
Spencer Hawes,18808.0,2988.0,6523.0,512.0,1415.0,834.0,1141.0,4744.0,1592.0,323.0,776.0,1193.0,7322.0,C,85,245.0,0.027222458528285837,0.0443428328370906,0.25223309230114843,0.08464483198638877,0.01717354317311782,0.04125903870693322,0.06343045512547851,0.3893024245002127,0.027222458528285837,0.0443428328370906,0.25223309230114843,0.08464483198638877,0.01717354317311782,0.04125903870693322,0.06343045512547851,0.3893024245002127,0.4580714395216925,0.3618374558303887,0.7309377738825592
Spencer Haywood,4405.0,808.0,1732.0,1.0,8.0,441.0,553.0,951.0,187.0,92.0,152.0,376.0,2058.0,PF,80,225.0,0.00022701475595913735,0.10011350737797957,0.21589103291713962,0.04245175936435868,0.020885357548240637,0.034506242905788874,0.08535754824063564,0.46719636776390466,0.00022701475595913735,0.10011350737797957,0.21589103291713962,0.04245175936435868,0.020885357548240637,0.034506242905788874,0.08535754824063564,0.46719636776390466,0.4665127020785219,0.125,0.7974683544303798
Spud Webb,21750.0,3089.0,6851.0,367.0,1147.0,2071.0,2441.0,1842.0,4636.0,974.0,118.0,1733.0,8616.0,PG,66,133.0,0.016873563218390803,0.09521839080459771,0.0846896551724138,0.2131494252873563,0.0447816091954023,0.005425287356321839,0.07967816091954023,0.39613793103448275,0.016873563218390803,0.09521839080459771,0.0846896551724138,0.2131494252873563,0.0447816091954023,0.005425287356321839,0.07967816091954023,0.39613793103448275,0.45088308276164063,0.3199651264167393,0.8484227775501844
Stacey Augmon,22600.0,3142.0,6700.0,12.0,79.0,1973.0,2713.0,3354.0,1617.0,1016.0,334.0,1312.0,8269.0,SG,80,205.0,0.0005309734513274337,0.08730088495575221,0.1484070796460177,0.07154867256637168,0.04495575221238938,0.014778761061946902,0.05805309734513275,0.3658849557522124,0.0005309734513274337,0.08730088495575221,0.1484070796460177,0.07154867256637168,0.04495575221238938,0.014778761061946902,0.05805309734513275,0.3658849557522124,0.468955223880597,0.1518987341772152,0.7272392185772207
Stacey King,8562.0,1228.0,2603.0,4.0,19.0,768.0,1095.0,1728.0,446.0,206.0,253.0,616.0,3228.0,C,83,230.0,0.000467180565288484,0.08969866853538892,0.2018220042046251,0.05209063302966597,0.024059799112356926,0.029549170754496614,0.07194580705442653,0.3770147161878066,0.000467180565288484,0.08969866853538892,0.2018220042046251,0.05209063302966597,0.024059799112356926,0.029549170754496614,0.07194580705442653,0.3770147161878066,0.4717633499807914,0.21052631578947367,0.7013698630136986
Stan Kimbrough,65.0,9.0,22.0,1.0,2.0,2.0,2.0,7.0,6.0,5.0,0.0,4.0,21.0,PG,71,153.0,0.015384615384615385,0.03076923076923077,0.1076923076923077,0.09230769230769231,0.07692307692307693,0.0,0.06153846153846154,0.3230769230769231,0.015384615384615385,0.03076923076923077,0.1076923076923077,0.09230769230769231,0.07692307692307693,0.0,0.06153846153846154,0.3230769230769231,0.4090909090909091,0.5,1.0
Stan Pietkiewicz,1499.0,205.0,455.0,47.0,132.0,59.0,74.0,129.0,248.0,55.0,8.0,95.0,516.0,SG,77,200.0,0.03135423615743829,0.03935957304869913,0.08605737158105403,0.16544362908605736,0.03669112741827885,0.00533689126084056,0.06337558372248166,0.3442294863242161,0.03135423615743829,0.03935957304869913,0.08605737158105403,0.16544362908605736,0.03669112741827885,0.00533689126084056,0.06337558372248166,0.3442294863242161,0.45054945054945056,0.3560606060606061,0.7972972972972973
Stanislav Medvedenko,3340.0,590.0,1311.0,2.0,13.0,208.0,281.0,744.0,136.0,88.0,42.0,159.0,1390.0,PF,82,250.0,0.0005988023952095808,0.06227544910179641,0.22275449101796407,0.0407185628742515,0.026347305389221556,0.012574850299401197,0.04760479041916168,0.4161676646706587,0.0005988023952095808,0.06227544910179641,0.22275449101796407,0.0407185628742515,0.026347305389221556,0.012574850299401197,0.04760479041916168,0.4161676646706587,0.4500381388253242,0.15384615384615385,0.7402135231316725
Stanley Jackson,92.0,17.0,33.0,1.0,5.0,3.0,3.0,27.0,16.0,5.0,0.0,10.0,38.0,SG,75,185.0,0.010869565217391304,0.03260869565217391,0.29347826086956524,0.17391304347826086,0.05434782608695652,0.0,0.10869565217391304,0.41304347826086957,0.010869565217391304,0.03260869565217391,0.29347826086956524,0.17391304347826086,0.05434782608695652,0.0,0.10869565217391304,0.41304347826086957,0.5151515151515151,0.2,1.0
Stanley Johnson,3058.0,354.0,965.0,108.0,359.0,116.0,155.0,495.0,223.0,111.0,36.0,185.0,932.0,SF,79,245.0,0.03531720078482668,0.03793328973185088,0.1618705035971223,0.07292347939829955,0.03629823413996076,0.011772400261608895,0.0604970568999346,0.30477436232831917,0.03531720078482668,0.03793328973185088,0.1618705035971223,0.07292347939829955,0.03629823413996076,0.011772400261608895,0.0604970568999346,0.30477436232831917,0.36683937823834195,0.3008356545961003,0.7483870967741936
Stanley Roberts,5869.0,1059.0,2124.0,0.0,2.0,437.0,850.0,1549.0,189.0,110.0,385.0,370.0,2555.0,C,84,285.0,0.0,0.07445902197989436,0.2639291191003578,0.03220310103935935,0.01874254557846311,0.06559890952462089,0.06304310785483047,0.43533821775430226,0.0,0.07445902197989436,0.2639291191003578,0.03220310103935935,0.01874254557846311,0.06559890952462089,0.06304310785483047,0.43533821775430226,0.4985875706214689,0.0,0.5141176470588236
Steffond Johnson,234.0,27.0,64.0,0.0,3.0,20.0,38.0,43.0,5.0,9.0,2.0,18.0,74.0,PF,80,240.0,0.0,0.08547008547008547,0.18376068376068377,0.021367521367521368,0.038461538461538464,0.008547008547008548,0.07692307692307693,0.3162393162393162,0.0,0.08547008547008547,0.18376068376068377,0.021367521367521368,0.038461538461538464,0.008547008547008548,0.07692307692307693,0.3162393162393162,0.421875,0.0,0.5263157894736842
Stephen Curry,19897.0,4589.0,9645.0,1917.0,4379.0,1993.0,2212.0,2502.0,3916.0,1029.0,121.0,1818.0,13088.0,PG,75,190.0,0.09634618284163442,0.10016585414886667,0.12574760014072472,0.19681358998844048,0.05171633914660501,0.006081318791777655,0.09137055837563451,0.6577876061717847,0.09634618284163442,0.10016585414886667,0.12574760014072472,0.19681358998844048,0.05171633914660501,0.006081318791777655,0.09137055837563451,0.6577876061717847,0.47579056505961637,0.43777118063484816,0.900994575045208
Stephen Graham,3090.0,399.0,902.0,55.0,182.0,171.0,220.0,451.0,124.0,62.0,21.0,168.0,1024.0,SG,78,215.0,0.01779935275080906,0.05533980582524272,0.1459546925566343,0.040129449838187704,0.020064724919093852,0.006796116504854369,0.05436893203883495,0.3313915857605178,0.01779935275080906,0.05533980582524272,0.1459546925566343,0.040129449838187704,0.020064724919093852,0.006796116504854369,0.05436893203883495,0.3313915857605178,0.442350332594235,0.3021978021978022,0.7772727272727272
Stephen Jackson,34218.0,5772.0,13899.0,1530.0,4637.0,3191.0,4001.0,4114.0,3339.0,1379.0,407.0,2686.0,16265.0,SF,80,218.0,0.04471330878485008,0.09325501198199777,0.12022911917704132,0.09758022093634929,0.04030042667601847,0.011894324624466655,0.07849669764451458,0.4753346192062657,0.04471330878485008,0.09325501198199777,0.12022911917704132,0.09758022093634929,0.04030042667601847,0.011894324624466655,0.07849669764451458,0.4753346192062657,0.4152816749406432,0.32995471209833943,0.7975506123469133
Stephen Thompson,182.0,28.0,74.0,0.0,2.0,6.0,16.0,38.0,16.0,12.0,6.0,10.0,62.0,SG,76,185.0,0.0,0.03296703296703297,0.2087912087912088,0.08791208791208792,0.06593406593406594,0.03296703296703297,0.054945054945054944,0.34065934065934067,0.0,0.03296703296703297,0.2087912087912088,0.08791208791208792,0.06593406593406594,0.03296703296703297,0.054945054945054944,0.34065934065934067,0.3783783783783784,0.0,0.375
Stephon Marbury,37040.0,6745.0,15593.0,1144.0,3519.0,4346.0,5518.0,2921.0,7627.0,1210.0,138.0,2960.0,18980.0,PG,74,180.0,0.030885529157667388,0.11733261339092872,0.07886069114470842,0.20591252699784018,0.03266738660907127,0.0037257019438444922,0.07991360691144708,0.5124190064794817,0.030885529157667388,0.11733261339092872,0.07886069114470842,0.20591252699784018,0.03266738660907127,0.0037257019438444922,0.07991360691144708,0.5124190064794817,0.43256589495286346,0.32509235578289286,0.7876042044218919
Steve Alford,2547.0,439.0,958.0,55.0,163.0,177.0,207.0,216.0,268.0,130.0,13.0,134.0,1110.0,PG,74,183.0,0.021594032194738908,0.06949352179034157,0.08480565371024736,0.10522182960345504,0.051040439733019236,0.005104043973301924,0.05261091480172752,0.43580683156654887,0.021594032194738908,0.06949352179034157,0.08480565371024736,0.10522182960345504,0.051040439733019236,0.005104043973301924,0.05261091480172752,0.43580683156654887,0.4582463465553236,0.3374233128834356,0.855072463768116
Steve Bardo,299.0,28.0,85.0,1.0,10.0,16.0,23.0,60.0,44.0,12.0,4.0,22.0,73.0,SG,77,190.0,0.0033444816053511705,0.05351170568561873,0.20066889632107024,0.14715719063545152,0.04013377926421405,0.013377926421404682,0.07357859531772576,0.24414715719063546,0.0033444816053511705,0.05351170568561873,0.20066889632107024,0.14715719063545152,0.04013377926421405,0.013377926421404682,0.07357859531772576,0.24414715719063546,0.32941176470588235,0.1,0.6956521739130435
Steve Blake,26705.0,2620.0,6529.0,1299.0,3421.0,615.0,801.0,2331.0,4541.0,760.0,85.0,1581.0,7154.0,PG,75,172.0,0.048642576296573675,0.023029395244336268,0.0872870249017038,0.17004306309679834,0.028459090058041564,0.003182924545965175,0.059202396554952255,0.26788990825688075,0.048642576296573675,0.023029395244336268,0.0872870249017038,0.17004306309679834,0.028459090058041564,0.003182924545965175,0.059202396554952255,0.26788990825688075,0.40128656762138154,0.3797135340543701,0.7677902621722846
Steve Bucknall,75.0,9.0,33.0,0.0,1.0,5.0,6.0,7.0,10.0,2.0,1.0,11.0,23.0,SG,78,215.0,0.0,0.06666666666666667,0.09333333333333334,0.13333333333333333,0.02666666666666667,0.013333333333333334,0.14666666666666667,0.30666666666666664,0.0,0.06666666666666667,0.09333333333333334,0.13333333333333333,0.02666666666666667,0.013333333333333334,0.14666666666666667,0.30666666666666664,0.2727272727272727,0.0,0.8333333333333334
Steve Burtt,1121.0,218.0,512.0,2.0,14.0,146.0,210.0,92.0,123.0,49.0,13.0,110.0,584.0,SG,74,185.0,0.001784121320249777,0.1302408563782337,0.08206958073148975,0.10972346119536129,0.043710972346119537,0.01159678858162355,0.09812667261373774,0.5209634255129348,0.001784121320249777,0.1302408563782337,0.08206958073148975,0.10972346119536129,0.043710972346119537,0.01159678858162355,0.09812667261373774,0.5209634255129348,0.42578125,0.14285714285714285,0.6952380952380952
Steve Colter,12405.0,1667.0,3729.0,83.0,290.0,810.0,1041.0,1332.0,1953.0,581.0,102.0,692.0,4227.0,PG,75,165.0,0.006690850463522773,0.06529625151148731,0.10737605804111246,0.15743651753325272,0.04683595324465941,0.008222490931076179,0.05578395808141878,0.3407496977025393,0.006690850463522773,0.06529625151148731,0.10737605804111246,0.15743651753325272,0.04683595324465941,0.008222490931076179,0.05578395808141878,0.3407496977025393,0.4470367390721373,0.28620689655172415,0.7780979827089337
Steve Francis,24025.0,3876.0,9032.0,600.0,1767.0,3099.0,3893.0,3505.0,3818.0,920.0,240.0,2244.0,11451.0,PG,75,195.0,0.02497398543184183,0.12899063475546305,0.14588969823100936,0.1589177939646202,0.038293444328824144,0.009989594172736732,0.09340270551508845,0.47662851196670136,0.02497398543184183,0.12899063475546305,0.14588969823100936,0.1589177939646202,0.038293444328824144,0.009989594172736732,0.09340270551508845,0.47662851196670136,0.429140832595217,0.3395585738539898,0.7960441818648857
Steve Goodrich,183.0,9.0,28.0,1.0,3.0,5.0,9.0,26.0,11.0,3.0,3.0,11.0,24.0,PF,82,220.0,0.00546448087431694,0.0273224043715847,0.14207650273224043,0.060109289617486336,0.01639344262295082,0.01639344262295082,0.060109289617486336,0.13114754098360656,0.00546448087431694,0.0273224043715847,0.14207650273224043,0.060109289617486336,0.01639344262295082,0.01639344262295082,0.060109289617486336,0.13114754098360656,0.32142857142857145,0.3333333333333333,0.5555555555555556
Steve Hamer,268.0,30.0,57.0,0.0,2.0,16.0,29.0,60.0,7.0,2.0,4.0,13.0,76.0,C,84,245.0,0.0,0.05970149253731343,0.22388059701492538,0.026119402985074626,0.007462686567164179,0.014925373134328358,0.048507462686567165,0.2835820895522388,0.0,0.05970149253731343,0.22388059701492538,0.026119402985074626,0.007462686567164179,0.014925373134328358,0.048507462686567165,0.2835820895522388,0.5263157894736842,0.0,0.5517241379310345
Steve Harris,3924.0,815.0,1850.0,1.0,27.0,344.0,416.0,491.0,325.0,166.0,37.0,225.0,1975.0,SG,77,195.0,0.00025484199796126404,0.08766564729867482,0.12512742099898064,0.0828236493374108,0.042303771661569824,0.009429153924566768,0.05733944954128441,0.5033129459734964,0.00025484199796126404,0.08766564729867482,0.12512742099898064,0.0828236493374108,0.042303771661569824,0.009429153924566768,0.05733944954128441,0.5033129459734964,0.44054054054054054,0.037037037037037035,0.8269230769230769
Steve Hawes,9464.0,1255.0,2629.0,19.0,68.0,667.0,852.0,2319.0,743.0,283.0,139.0,635.0,3196.0,PF,81,220.0,0.002007607776838546,0.07047759932375317,0.24503381234150465,0.07850803043110735,0.029902789518174135,0.014687235841081996,0.06709636517328825,0.33770076077768385,0.002007607776838546,0.07047759932375317,0.24503381234150465,0.07850803043110735,0.029902789518174135,0.014687235841081996,0.06709636517328825,0.33770076077768385,0.4773678204640548,0.27941176470588236,0.7828638497652582
Steve Hayes,2783.0,287.0,594.0,0.0,1.0,111.0,211.0,643.0,113.0,36.0,122.0,118.0,685.0,C,84,205.0,0.0,0.03988501616960115,0.23104563420768953,0.04060366510959396,0.012935680919870643,0.04383758533956163,0.042400287459576,0.24613726194753863,0.0,0.03988501616960115,0.23104563420768953,0.04060366510959396,0.012935680919870643,0.04383758533956163,0.042400287459576,0.24613726194753863,0.4831649831649832,0.0,0.5260663507109005
Steve Henson,2282.0,254.0,631.0,105.0,243.0,126.0,145.0,176.0,465.0,88.0,2.0,175.0,739.0,PG,71,177.0,0.046012269938650305,0.05521472392638037,0.07712532865907099,0.2037686240140228,0.03856266432953549,0.0008764241893076249,0.07668711656441718,0.3238387379491674,0.046012269938650305,0.05521472392638037,0.07712532865907099,0.2037686240140228,0.03856266432953549,0.0008764241893076249,0.07668711656441718,0.3238387379491674,0.40253565768621236,0.43209876543209874,0.8689655172413793
Steve Johnson,15364.0,3191.0,5597.0,0.0,4.0,1849.0,2944.0,3921.0,875.0,330.0,604.0,1672.0,8231.0,C,82,235.0,0.0,0.12034626399375163,0.25520697734964853,0.05695131476178079,0.02147878156730018,0.039312678989846396,0.10882582660765426,0.535732882061963,0.0,0.12034626399375163,0.25520697734964853,0.05695131476178079,0.02147878156730018,0.039312678989846396,0.10882582660765426,0.535732882061963,0.5701268536716098,0.0,0.6280570652173914
Steve Kerr,16688.0,2095.0,4385.0,732.0,1625.0,649.0,750.0,1105.0,1728.0,486.0,47.0,531.0,5571.0,PG,75,175.0,0.04386385426653883,0.038890220517737294,0.06621524448705657,0.10354745925215723,0.029122722914669222,0.0028163950143815916,0.03181927133269415,0.3338326941514861,0.04386385426653883,0.038890220517737294,0.06621524448705657,0.10354745925215723,0.029122722914669222,0.0028163950143815916,0.03181927133269415,0.3338326941514861,0.47776510832383123,0.45046153846153847,0.8653333333333333
Steve Mix,5723.0,1127.0,2243.0,7.0,25.0,693.0,837.0,1053.0,496.0,234.0,50.0,377.0,2954.0,SF,79,215.0,0.0012231347195526823,0.12109033723571554,0.18399440852699633,0.08666783155687577,0.04088764633933252,0.008736676568233443,0.06587454132448017,0.5161628516512319,0.0012231347195526823,0.12109033723571554,0.18399440852699633,0.08666783155687577,0.04088764633933252,0.008736676568233443,0.06587454132448017,0.5161628516512319,0.502452073116362,0.28,0.8279569892473119
Steve Nash,38069.0,6321.0,12892.0,1685.0,3939.0,3060.0,3384.0,3642.0,10335.0,899.0,102.0,3478.0,17387.0,PG,75,195.0,0.04426173527016733,0.08038036197430981,0.09566839160471775,0.2714807323544091,0.023615014841472062,0.00267934539914366,0.09136042449236911,0.4567233181854002,0.04426173527016733,0.08038036197430981,0.09566839160471775,0.2714807323544091,0.023615014841472062,0.00267934539914366,0.09136042449236911,0.4567233181854002,0.49030406453614644,0.42777354658542777,0.9042553191489362
Steve Novak,6113.0,816.0,1858.0,627.0,1446.0,109.0,125.0,646.0,146.0,92.0,45.0,91.0,2368.0,PF,82,225.0,0.10256829707181417,0.01783085228202192,0.10567642728611157,0.023883526909864224,0.01504989366922951,0.0073613610338622605,0.014886307868477016,0.3873711761819074,0.10256829707181417,0.01783085228202192,0.10567642728611157,0.023883526909864224,0.01504989366922951,0.0073613610338622605,0.014886307868477016,0.3873711761819074,0.43918191603875134,0.4336099585062241,0.872
Steve Scheffler,979.0,127.0,226.0,1.0,5.0,97.0,128.0,194.0,26.0,33.0,9.0,35.0,352.0,C,81,250.0,0.0010214504596527069,0.09908069458631256,0.19816138917262513,0.026557711950970377,0.033707865168539325,0.009193054136874362,0.03575076608784474,0.3595505617977528,0.0010214504596527069,0.09908069458631256,0.19816138917262513,0.026557711950970377,0.033707865168539325,0.009193054136874362,0.03575076608784474,0.3595505617977528,0.5619469026548672,0.2,0.7578125
Steve Smith,32270.0,5139.0,11738.0,1326.0,3729.0,3445.0,4076.0,3401.0,3267.0,802.0,315.0,1896.0,15049.0,SG,79,200.0,0.041090796405330025,0.10675550046482801,0.10539200495816547,0.10123954136969321,0.024852804462348933,0.009761388286334056,0.05875426092345832,0.46634645181282924,0.041090796405330025,0.10675550046482801,0.10539200495816547,0.10123954136969321,0.024852804462348933,0.009761388286334056,0.05875426092345832,0.46634645181282924,0.4378088260350997,0.35559131134352373,0.8451913640824338
Steve Stipanovich,12591.0,2015.0,4160.0,10.0,56.0,1283.0,1611.0,3131.0,938.0,415.0,380.0,777.0,5323.0,C,83,245.0,0.0007942180922881424,0.10189818124056867,0.24866968469541736,0.07449765705662775,0.032960050829957906,0.03018028750694941,0.06171074577078866,0.42276229052497816,0.0007942180922881424,0.10189818124056867,0.24866968469541736,0.07449765705662775,0.032960050829957906,0.03018028750694941,0.06171074577078866,0.42276229052497816,0.484375,0.17857142857142858,0.7963997517070143
Steven Adams,7371.0,945.0,1665.0,0.0,3.0,453.0,794.0,2003.0,257.0,208.0,310.0,400.0,2343.0,C,84,255.0,0.0,0.06145706145706146,0.27174060507393843,0.034866368199701535,0.02821869488536155,0.04205670872337539,0.0542667209333876,0.31786731786731787,0.0,0.06145706145706146,0.27174060507393843,0.034866368199701535,0.02821869488536155,0.04205670872337539,0.0542667209333876,0.31786731786731787,0.5675675675675675,0.0,0.570528967254408
